Name,Price,Discount Price,Category,Sub Category,Brand,id
Vgg Baked Beans 400 g,160.0,160.0,FOOD CUPBOARD,CANNED,RELIABLE FOOD AND LOGISTICS LTD,22416
Royale Whole Mushroom 400g,230.0,230.0,FOOD CUPBOARD,CANNED,ROYALE,16041
Royale Pieces & Stem Mushroom 400g,199.0,199.0,FOOD CUPBOARD,CANNED,ROYALE,16040
Royal Umbrella Tuna Chunk In Brine 185g,430.0,430.0,FOOD CUPBOARD,CANNED,ROYAL UMBRELLA,15991
Royal Umbrella Shredded Light Meat Tuna In Vegetable Oil 185ml,280.0,280.0,FOOD CUPBOARD,CANNED,ROYAL UMBRELLA,15990
Royal Umbrella Light Meat Tuna Chunk In Vegetable Oil 185ml,460.0,460.0,FOOD CUPBOARD,CANNED,ROYAL UMBRELLA,15989
Royal Umbrella Light Meat Tuna Chunk In Pure Olive Oil 185ml,515.0,515.0,FOOD CUPBOARD,CANNED,ROYAL UMBRELLA,15988
Sea Korus Shredded Light Meat Tuna In Sunflower Oil 185ml,250.0,250.0,FOOD CUPBOARD,CANNED,SEA KORUS,15996
Sea Korus Sardines In Vegetable Oil 155g,140.0,140.0,FOOD CUPBOARD,CANNED,SEA KORUS,15995
Sea Korus Sardines In Tomato Sauce 155g,124.0,124.0,FOOD CUPBOARD,CANNED,SEA KORUS,15994
Sea Korus Light Meat Tuna Chunks In Sunflower 185ml,370.0,370.0,FOOD CUPBOARD,CANNED,SEA KORUS,15993
Sea Korus Light Meat Tuna Chunks In Brine 185ml,335.0,335.0,FOOD CUPBOARD,CANNED,SEA KORUS,15992
Sunlee Sweet Corn 410 g,199.0,199.0,FOOD CUPBOARD,CANNED,TRUFOODS LIMITED,22389
Kaputei Dried Tomatoes In Oil 285 g,399.0,399.0,FOOD CUPBOARD,CANNED,TRUFOODS LIMITED,22181
Vega Whole Kernel Sweetcorn 425g,215.0,215.0,FOOD CUPBOARD,CANNED,TRUFOODS LIMITED,16043
Peptang Baked Beans In Tomato Sauce 420g,242.0,242.0,FOOD CUPBOARD,CANNED,TRUFOODS LIMITED,16035
Nature'S Tastes Sauerkraut 350g,363.0,363.0,FOOD CUPBOARD,CANNED,TRUFOODS LIMITED,16034
Mara Whole Italian Peeled Tomatoes 800g,353.0,353.0,FOOD CUPBOARD,CANNED,TRUFOODS LIMITED,16030
Heinz Baked Beans In Tomato Sauce 415g,365.0,365.0,FOOD CUPBOARD,CANNED,TRUFOODS LIMITED,16011
Del Monte Sweetcorn 410g,230.0,230.0,FOOD CUPBOARD,CANNED,TRUFOODS LIMITED,16008
John West Tuna Chunks In Sunflower Oil 170ml,370.0,370.0,FOOD CUPBOARD,CANNED,TRUFOODS LIMITED,15978
Kmc Corned Beef 300g,610.0,610.0,FOOD CUPBOARD,CANNED,TRUFOODS LIMITED,15970
Aciro Kienyeji Eggs 15 Pack,460.0,460.0,FOOD CUPBOARD,EGGS,ACIRO ENTERPRICES,22029
Green Farm Yellow Yolk Eggs 6 Pieces,130.0,130.0,FOOD CUPBOARD,EGGS,GREENFARM,16048
Green Farm Yellow Yolk Egg 30 Pieces Wrapped,535.0,535.0,FOOD CUPBOARD,EGGS,GREENFARM,16047
Green Farm Yellow Yolk Egg 15 Pieces,310.0,310.0,FOOD CUPBOARD,EGGS,GREENFARM,16046
Green Farm Yellow Yolk Egg 12 Pack,265.0,265.0,FOOD CUPBOARD,EGGS,GREEN FARM POULTRY,22145
Harriet Kienyeji Eggs 15 Pack,530.0,530.0,FOOD CUPBOARD,EGGS,HARRIET FARM INVESTMENT,22148
Isinya Eggs 6 Pieces,125.0,125.0,FOOD CUPBOARD,EGGS,ISINYA,16052
Isinya Eggs 30 Pieces,515.0,515.0,FOOD CUPBOARD,EGGS,ISINYA,16051
Isinya Eggs 15 Pieces,380.0,380.0,FOOD CUPBOARD,EGGS,ISINYA,16050
Isinya Eggs 15 S,310.0,310.0,FOOD CUPBOARD,EGGS,ISINYA FEED LIMITED,22159
Jandee Eggs 6S Pack,120.0,120.0,FOOD CUPBOARD,EGGS,JANDEE GENERAL STORES,22163
Jandee Eggs 30s Pack,540.0,540.0,FOOD CUPBOARD,EGGS,JANDEE GENERAL STORES,22162
Jandee Eggs 15S Pack,310.0,310.0,FOOD CUPBOARD,EGGS,JANDEE GENERAL STORES,22161
Kenegg Golden Yolk Eggs 6 Pieces,135.0,135.0,FOOD CUPBOARD,EGGS,KENEGG,16054
Kenegg Golden Yolk Egg 15 Pieces,325.0,325.0,FOOD CUPBOARD,EGGS,KENEGG,16053
Kenegg Golden York Egg 30 Pcs,525.0,525.0,FOOD CUPBOARD,EGGS,KENEGG LIMITED,22199
Kukufarm Kienyeji Eggs 15 Pack,460.0,460.0,FOOD CUPBOARD,EGGS,KUKU FARM ENTERPRISE,22227
Kukufarm Eggs 6 Pack,145.0,145.0,FOOD CUPBOARD,EGGS,KUKU FARM ENTERPRISE,22226
Kukufarm Eggs 30 Pack,580.0,580.0,FOOD CUPBOARD,EGGS,KUKU FARM ENTERPRISE,22225
Kukufarm Eggs 15 Pack,330.0,330.0,FOOD CUPBOARD,EGGS,KUKU FARM ENTERPRISE,22224
Eggs Tray 30 Pieces Unwrapped,510.0,510.0,FOOD CUPBOARD,EGGS,NAIVAS,11216
Egg 1 Piece,17.0,17.0,FOOD CUPBOARD,EGGS,SANIKI,11214
Jupiters Yellow York Egg 15 Pack,315.0,315.0,FOOD CUPBOARD,EGGS,THE BRIDGE COMPANY LIMITED,22172
Jupiters Yellow York 6 Pack,130.0,130.0,FOOD CUPBOARD,EGGS,THE BRIDGE COMPANY LIMITED,22171
Jupiters Yellow York 20 Pack,410.0,410.0,FOOD CUPBOARD,EGGS,THE BRIDGE COMPANY LIMITED,22170
White Den Kienyeji Eggs 6 Pcs,200.0,200.0,FOOD CUPBOARD,EGGS,WHITE DEN FARM,22462
Ajab Maize Meal 2Kg,221.0,221.0,FOOD CUPBOARD,FLOUR,AJAB,16061
Ajab Home Baking Flour 2Kg,212.0,212.0,FOOD CUPBOARD,FLOUR,AJAB,16129
Phulka Atta Mark 1 5 Kg,470.0,470.0,FOOD CUPBOARD,FLOUR,BAKEX MILLERS LTD,22310
Phulka Atta Mark 1 2 Kg,182.0,182.0,FOOD CUPBOARD,FLOUR,BAKEX MILLERS LTD,22309
Elliots Self Raising 2 Kg,207.0,207.0,FOOD CUPBOARD,FLOUR,BARAKA KENYA LIMITED,22108
Elliots Home Baking 1 Kg,101.0,101.0,FOOD CUPBOARD,FLOUR,BARAKA KENYA LIMITED,22107
Elliots Atta Mark1  1 Kg,104.0,104.0,FOOD CUPBOARD,FLOUR,BARAKA KENYA LIMITED,22106
Butterfly Atta Mark Stone Ground 1Kg,145.0,145.0,FOOD CUPBOARD,FLOUR,BUTTERFLY,11590
Butterfly Atta Mark Stone Ground 2Kg,289.0,289.0,FOOD CUPBOARD,FLOUR,BUTTERFLY,11591
Kamal Gram Flour 1Kg,239.0,239.0,FOOD CUPBOARD,FLOUR,BUTTERFLY,16056
Kamal Atta Mark 2Kg,267.0,267.0,FOOD CUPBOARD,FLOUR,BUTTERFLY,16132
Soko Nutri Wholegrain Maize Meal 2 Kg,228.0,228.0,FOOD CUPBOARD,FLOUR,CAPWELL INDUSTRIES LTD.,22378
Soko Nutri Wholegrain Maize Meal 1 Kg,116.0,116.0,FOOD CUPBOARD,FLOUR,CAPWELL INDUSTRIES LTD.,22377
Soko Atta Mark 1 2 Kg,200.0,200.0,FOOD CUPBOARD,FLOUR,CAPWELL INDUSTRIES LTD.,22376
Exe All Purpose Flour 1Kg,103.0,103.0,FOOD CUPBOARD,FLOUR,EXE,11501
Exe All Purpose Flour 2Kg,204.0,189.0,FOOD CUPBOARD,FLOUR,EXE,11502
Exe Atta Mark 1 Flour 2Kg,212.0,212.0,FOOD CUPBOARD,FLOUR,EXE,11503
Exe Brown Chapati Wheat Flour 2Kg,213.0,213.0,FOOD CUPBOARD,FLOUR,EXE,11504
Exe Chapati Flour 2Kg,207.0,207.0,FOOD CUPBOARD,FLOUR,EXE,11506
Exe Mandazi Flour 2Kg,212.0,212.0,FOOD CUPBOARD,FLOUR,EXE,11507
Exe Self Raising Flour 2Kg,213.0,213.0,FOOD CUPBOARD,FLOUR,EXE,11509
Famila Baby Weaning Porridge Mix 1Kg,160.0,160.0,FOOD CUPBOARD,FLOUR,FAMILA,16088
Famila Pure Wimbi 1Kg,154.0,154.0,FOOD CUPBOARD,FLOUR,FAMILA,16089
Famila Uji Mix 1Kg,150.0,150.0,FOOD CUPBOARD,FLOUR,FAMILA,16090
Umi Sifted Maize Meal 2 Kg,209.0,209.0,FOOD CUPBOARD,FLOUR,GRAIN INDUSTRIES LIMITED,22414
Ajab Fortified Self Raising 2 Kg,212.0,212.0,FOOD CUPBOARD,FLOUR,GRAIN INDUSTRIES LIMITED,22033
Ajab Fortified Mandazi Flour 2 Kg,212.0,212.0,FOOD CUPBOARD,FLOUR,GRAIN INDUSTRIES LIMITED,22032
Ajab Fortified Atta Mark 1 2 Kg,212.0,212.0,FOOD CUPBOARD,FLOUR,GRAIN INDUSTRIES LIMITED,22031
Kitui Dola Maize Meal 5 Kg,525.0,525.0,FOOD CUPBOARD,FLOUR,KITUI FLOUR MILLS LTD,22218
Kitui Dola Maize Meal 2 Kg,202.0,202.0,FOOD CUPBOARD,FLOUR,KITUI FLOUR MILLS LTD,22217
Kitui Dola Maize Meal 10 Kg,1045.0,1045.0,FOOD CUPBOARD,FLOUR,KITUI FLOUR MILLS LTD,22216
Kitui Dola Maize Meal 1 Kg,103.0,103.0,FOOD CUPBOARD,FLOUR,KITUI FLOUR MILLS LTD,22215
Kitui Dola Home Baking 1 Kg,100.0,100.0,FOOD CUPBOARD,FLOUR,KITUI FLOUR MILLS LTD,22214
Kitui Dola Chapati 2 Kg,198.0,198.0,FOOD CUPBOARD,FLOUR,KITUI FLOUR MILLS LTD,22213
Kitui Dola Atta Mark 2 Kg,198.0,198.0,FOOD CUPBOARD,FLOUR,KITUI FLOUR MILLS LTD,22212
Mican Family Porridge Uji Mix 1Kg,147.0,147.0,FOOD CUPBOARD,FLOUR,MICAN,16091
Mican Family Porridge Wimbi Mix 1Kg,147.0,147.0,FOOD CUPBOARD,FLOUR,MICAN,16092
Mican Omena Mix & Amaranth Baby Porridge 1Kg,147.0,147.0,FOOD CUPBOARD,FLOUR,MICAN,16093
Taifa Maize Meal 2 Kg,198.0,198.0,FOOD CUPBOARD,FLOUR,MOMBASA MAIZE MILLERS(NRB)LTD,22397
Taifa Maize Meal 1 Kg,100.0,100.0,FOOD CUPBOARD,FLOUR,MOMBASA MAIZE MILLERS(NRB)LTD,22396
Taifa Home Baking Flour 1 Kg,100.0,100.0,FOOD CUPBOARD,FLOUR,MOMBASA MAIZE MILLERS(NRB)LTD,22395
Pembe Maize Meal 2Kg,202.0,202.0,FOOD CUPBOARD,FLOUR,PEMBE,16074
Pembe Pure Wimbi 1Kg,158.0,158.0,FOOD CUPBOARD,FLOUR,PEMBE,16096
Pembe Sour Uji Mix 1Kg,150.0,150.0,FOOD CUPBOARD,FLOUR,PEMBE,16097
Pembe Atta Mark 2Kg,198.0,198.0,FOOD CUPBOARD,FLOUR,PEMBE,16136
Pembe Home Baking All Purpose Flour 2Kg,199.0,199.0,FOOD CUPBOARD,FLOUR,PEMBE,16138
Pembe Maize Meal 10 Kg,1060.0,1060.0,FOOD CUPBOARD,FLOUR,PEMBE,20445
Pembe Maize Meal 5 Kg,530.0,530.0,FOOD CUPBOARD,FLOUR,PEMBE,20446
Winnie'S Pure Health Pure Wimbi 1Kg,178.0,178.0,FOOD CUPBOARD,FLOUR,PURE HEALTH,16116
Winnie'S Pure Health Terere Afya 1Kg,372.0,372.0,FOOD CUPBOARD,FLOUR,PURE HEALTH,16118
Winnie'S Pure Health Toto Afya 1Kg,258.0,258.0,FOOD CUPBOARD,FLOUR,PURE HEALTH,16119
Winnie'S Pure Health Uji Afya 1Kg,161.0,161.0,FOOD CUPBOARD,FLOUR,PURE HEALTH,16121
Winnie'S Pure Health Atta Mark 2Kg,270.0,270.0,FOOD CUPBOARD,FLOUR,PURE HEALTH,16143
Soko Maize Meal 10Kg,1030.0,1030.0,FOOD CUPBOARD,FLOUR,SOKO,16079
Soko Maize Meal 2Kg,202.0,202.0,FOOD CUPBOARD,FLOUR,SOKO,16080
Soko Maize Meal 5Kg,512.0,512.0,FOOD CUPBOARD,FLOUR,SOKO,16081
Soko Pure Wimbi 1Kg,151.0,151.0,FOOD CUPBOARD,FLOUR,SOKO,16112
Soko Wimbi Mix 1Kg,143.0,143.0,FOOD CUPBOARD,FLOUR,SOKO,16113
Soko Home Baking 2Kg,196.0,196.0,FOOD CUPBOARD,FLOUR,SOKO,16141
Butterfly Semolina (Sooji) 1 Kg,172.0,172.0,FOOD CUPBOARD,FLOUR,SPICE WORLD LTD.,22073
Butterfly Kamal Gram Flour 2 Kg,478.0,478.0,FOOD CUPBOARD,FLOUR,SPICE WORLD LTD.,22066
Butterfly Gram Flour 2 Kg,667.0,667.0,FOOD CUPBOARD,FLOUR,SPICE WORLD LTD.,22063
Butterfly Gram Flour 1 Kg,334.0,334.0,FOOD CUPBOARD,FLOUR,SPICE WORLD LTD.,22062
Noodies Kiddy Tomato&Onion 70G Value Pack,135.0,135.0,FOOD CUPBOARD,PASTA AND NOODLES,BIDCO AFRICA LIMITED,22274
Noodies Kiddy Chicken 70 g Value Pack,135.0,135.0,FOOD CUPBOARD,PASTA AND NOODLES,BIDCO AFRICA LIMITED,22273
Noodies Kiddy Beef 70 g Value Pack,135.0,135.0,FOOD CUPBOARD,PASTA AND NOODLES,BIDCO AFRICA LIMITED,22272
Daawat Pasta Penne 500g,216.0,216.0,FOOD CUPBOARD,PASTA AND NOODLES,DAAWAT,16221
Daawat Spaghetti Green Label 400g,99.0,99.0,FOOD CUPBOARD,PASTA AND NOODLES,DAAWAT,16217
Daawat Pasta Fusilli 500g,216.0,216.0,FOOD CUPBOARD,PASTA AND NOODLES,DAAWAT,16214
Daawat Blue Label Spaghetti 700g,243.0,219.0,FOOD CUPBOARD,PASTA AND NOODLES,DAAWAT,16213
Daawat Blue Label Spaghetti 400g 3 Pieces,387.0,387.0,FOOD CUPBOARD,PASTA AND NOODLES,DAAWAT,16146
Warda Tagliatelle 250 g,249.0,249.0,FOOD CUPBOARD,PASTA AND NOODLES,DEBENHAM & FEAR LTD,22435
Warda Lasagne 500 g,445.0,445.0,FOOD CUPBOARD,PASTA AND NOODLES,DEBENHAM & FEAR LTD,22434
Santa Maria Spaghetti 700G Promo Pack ,639.0,639.0,FOOD CUPBOARD,PASTA AND NOODLES,DEBENHAM & FEAR LTD,22364
Santa Maria Spaghetti 400 g Promo Pack ,389.0,389.0,FOOD CUPBOARD,PASTA AND NOODLES,DEBENHAM & FEAR LTD,22363
Santa Maria Penne Rigate 400 gms,179.0,179.0,FOOD CUPBOARD,PASTA AND NOODLES,DEBENHAM & FEAR LTD,22362
Santa Maria Pasta Pipe Rigate 400 g,179.0,179.0,FOOD CUPBOARD,PASTA AND NOODLES,DEBENHAM & FEAR LTD,22356
Santa Maria Pasta Cavatoni 400 g,179.0,179.0,FOOD CUPBOARD,PASTA AND NOODLES,DEBENHAM & FEAR LTD,22355
Santa Maria Pasta Cavatappi 400 g,179.0,179.0,FOOD CUPBOARD,PASTA AND NOODLES,DEBENHAM & FEAR LTD,22354
Indomie Special Chicken 375g,250.0,250.0,FOOD CUPBOARD,PASTA AND NOODLES,INDOMIE,16175
Indomie Noodle Supa Mojo 5 In 1 70g,140.0,140.0,FOOD CUPBOARD,PASTA AND NOODLES,INDOMIE,16173
Indomie Noodle Jumbo Pack,45.0,45.0,FOOD CUPBOARD,PASTA AND NOODLES,INDOMIE,16171
Indomie Noodle Beef 70g,30.0,30.0,FOOD CUPBOARD,PASTA AND NOODLES,INDOMIE,16170
Indomie Noodle Beef 5 In 1 70g,140.0,140.0,FOOD CUPBOARD,PASTA AND NOODLES,INDOMIE,16169
Indomie Instant Noodles Chicken 70g,30.0,30.0,FOOD CUPBOARD,PASTA AND NOODLES,INDOMIE,16167
Indomie Instant Noodles 85g Pack Of 5,140.0,140.0,FOOD CUPBOARD,PASTA AND NOODLES,INDOMIE,16166
Indomie Chicken Curry 400g,250.0,250.0,FOOD CUPBOARD,PASTA AND NOODLES,INDOMIE,16165
Indomie Beef Jumbo 120g,45.0,45.0,FOOD CUPBOARD,PASTA AND NOODLES,INDOMIE,16164
Suree Rice Vermicelli 400 gm Pk,440.0,440.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22394
Suree Rice Stick 3Mm 400 gm,440.0,440.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22393
Spago YellowLabel Spaghetti 400 g,93.0,93.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22388
Spago Stortelli 500 gm,187.0,187.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22387
Spago Spaghetti 500 g,147.0,147.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22386
Spago Red Label Spaghetti 400 g,124.0,124.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22385
Spago Penne Rigate 500 gm,187.0,187.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22384
Spago Fusilli 500 gm,187.0,187.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22383
Spago Elbow 500 gm,187.0,187.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22382
Santa Lucia Rigatoni 500 g,315.0,315.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22346
Santa Lucia Lumaca 500 gm,315.0,315.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22345
Samyang Hot Chicken Flavour Ramen Extreme 140 g,354.0,354.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22344
Ranee Spaghetti Premium 400 g,135.0,135.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22331
Pasta Zara Whole Spirali 500 g,470.0,470.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22297
Pasta Zara Spirali Piccole 500 g,345.0,345.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22296
Pasta Zara Spirali 500 g,345.0,345.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22295
Pasta Zara Spaghetti 500 g,325.0,325.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22294
Pasta Zara Pennoni Rigati 500 g,345.0,345.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22292
Pasta Zara Pennine 500 g,345.0,345.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22291
Pasta Zara Penne Rigati 500 gm,345.0,345.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22290
Pasta Zara Linguine 500 gm,325.0,325.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22289
Pasta Zara Lasagne Gialle 500 g,645.0,645.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22288
Pasta Zara Gnocchi 500 g,345.0,345.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22287
Pasta Zara Denti Lisci 500 g,345.0,345.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22286
Pasta Zara Couscous 500 gm,605.0,605.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22285
Pasta Zara Chiffer Rigati 500 g,345.0,345.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22284
Oba Penne Rigate 400 gm,169.0,169.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22283
Oba Pasta Lumache 400 gm,169.0,169.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22282
Oba Macaroni & Cheese 206G,275.0,275.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22281
Oba Classic Boru/Rigatoni 400 g,169.0,169.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22280
Oba Big Fusili 400 g,169.0,169.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22279
Nongshim Udon Cup 62 g,282.0,282.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22271
Nongshim Shin Ramyun Multi Pack 120 g,284.0,284.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22270
Nongshim Shin Cup 68 g,282.0,282.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22269
Nongshim Shin Big Bowl 114 g,398.0,398.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22268
Nongshim Saeng Saeng U-Don 276 g,557.0,557.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22267
Nongshim Neoguri Cup 62 g,299.0,299.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22266
Nongshim Neoguri (Hot ) 120 g,307.0,307.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22265
Nongshim Chapaghetti Chajangmyun 140 g,332.0,332.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22264
Nongshim Ansungtangmyun 125 g,279.0,279.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22263
Kelloggs Noodles Vegetable 70 g,48.0,48.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22196
Kelloggs Noodles Oriental Sausage 70 g,48.0,48.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22195
Kelloggs Noodles French Cheese 70 g,48.0,48.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22194
Kelloggs Noodles Chicken Curry 70 g,48.0,48.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22193
Kelloggs Noodles Chicken 70 g,48.0,48.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22192
Kelloggs Noodles Chicken 5Pkt,224.0,224.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22191
Kelloggs Noodles Beef 70 g,48.0,48.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22190
Indomie Noodle Onion Chicken 5 In1 75g,250.0,250.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22158
Indomie Noodle Fried 400 g,250.0,250.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22157
De Cecco Spaghettini No.11 453G,550.0,550.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22100
Daawat Blue Label Spaghetti 400 g,144.0,144.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22092
Butterfly Std Spaghetti 500 gm Value Pack,204.0,204.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22076
Butterfly Standard Spaghetti 500 g,112.0,112.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22075
Butterfly Standard Spaghetti 400 g Value Pack,286.0,286.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22074
Butterfly Prem Spaghetti 400 gm Value Pack,364.0,364.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22071
Butterfly Prem Spaghetti 400 g,132.0,132.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22070
Barilla Tagliatelle Bologn 500,890.0,890.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22052
Barilla Spaghettoni 7 500 gm,590.0,590.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22051
Barilla Spaghettini 500 g,590.0,590.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22050
Barilla Spaghetti 5 500 gm,590.0,590.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22049
Barilla Penne Rigate 73 500 g,588.0,588.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22048
Barilla Linguine 500 gm,590.0,590.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22047
Barilla Lasagne  89 500 gm,890.0,890.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22046
Barilla Integrale Spaghetti 5,665.0,665.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22045
Barilla Int. Penne Rigate 500 g,745.0,745.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22044
Barilla Fusili 98 500 gm,588.0,588.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22043
Barilla Farfalle 65 500 g,588.0,588.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,22042
Santa Maria Spaghetti 700g,239.0,239.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16207
Santa Maria Spaghetti 400g,149.0,149.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16206
Santa Maria Fusilli 400g,179.0,179.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16204
Santa Lucia Spirals 500g,315.0,315.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16202
Santa Lucia Spaghetti 700g,307.0,307.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16201
Santa Lucia Spaghetti 500g,226.0,226.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16200
Santa Lucia Spaghetti 400,183.0,183.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16199
Santa Lucia Spaghetti 1Kg,470.0,470.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16197
Santa Lucia Shells 500g,315.0,315.0,FOOD CUPBOARD,PASTA AND NOODLES,KEVITA INTERNATIONAL CO.LTD,16196
